ticker_a,ticker_b,asset_class,group,subgroup,candidate_tier,overlap_days,return_corr,passes_pair_filter,n_obs,coint_stat,coint_pvalue,adf_stat,adf_pvalue,hedge_ratio,intercept,half_life_days,spread_mean,spread_std,passes_coint_filter,rank_score
IYR,VNQ,equity,sector,real_estate,same_subgroup,2512,0.9959249144744071,True,2512,-3.2097636950838098,0.06831011202312734,-3.2223420437810564,0.018727314925823916,0.9935780902221607,0.09169445722121239,96.11764409001864,1.5793332863722753e-07,0.012064666487276554,False,229.0
CEF,IAU,commodity,metals,gold,same_subgroup,2512,0.9073715286111022,True,2512,-3.2691806201111726,0.05910012745463528,-3.268729653635628,0.01633544990167489,1.0034373122208857,-0.6825310335336354,59.04231767003648,1.791935773098885e-07,0.04235510900616646,False,234.0
CMF,HYMB,fixed_income,municipal,national_muni,same_subgroup,2512,0.6772098849451267,True,2512,-2.7250625676829574,0.19069441793532893,-2.7247141935048074,0.06985839984289628,0.6866672058562378,1.8264990480546466,27.49914633980811,-2.1734814836804617e-08,0.016418099403381348,False,239.0
HYD,HYMB,fixed_income,municipal,national_muni,same_subgroup,2512,0.6580310032066155,True,2512,-2.8774375676360218,0.1422843487239831,-2.878436512037466,0.04791361352724338,1.2024954200406253,0.08899927763792803,25.72962224500721,-1.0516233572843703e-07,0.030737193301320076,False,240.0
SIL,SILJ,commodity,metals,silver,same_subgroup,2512,0.9571800827718738,True,2512,-3.74698223999002,0.01592696426263719,-3.746032665241932,0.0035103314307337766,1.0094414286084006,1.0640340926733272,53.66469850202705,1.3059870695997233e-07,0.056358639150857925,False,248.0
IQLT,RDVY,equity,factor,quality__dividend,related_subgroup,2512,0.8120697936745989,True,2512,-3.308146992074224,0.053625905167893916,-3.3075023389069407,0.014546432326157988,0.6361156929920853,1.0823016168791888,71.57303574213036,8.200384371548353e-08,0.04464641213417053,False,248.0
RWR,SCHH,equity,sector,real_estate,same_subgroup,2512,0.9896815371970972,True,2512,-2.902816402489887,0.13514972133703568,-2.9017761433459914,0.045141845675741435,1.1991535721949127,0.900397357816912,83.06593324930718,1.4274742454745137e-07,0.024091165512800217,False,255.0
BIV,BOND,fixed_income,bonds,broad_bond,same_subgroup,2512,0.8795852713441963,True,2512,-2.8243243253223578,0.15806782735725683,-2.8279980648356218,0.054384398815587875,1.0449975998695944,-0.3695453452629778,70.43670177195405,2.332933348725419e-07,0.012435940094292164,False,257.0
HYD,ITM,fixed_income,municipal,national_muni,same_subgroup,2512,0.6160902543782989,True,2512,-2.879342967782716,0.14173960665194885,-2.8804124871206493,0.047673632132645666,1.4413128050139843,-1.582899369516639,34.92463847577936,2.2019550627305762e-08,0.03425270691514015,False,258.0
IAK,KIE,equity,industry,insurance,same_subgroup,2512,0.9729348468807313,True,2512,-2.8610555501834467,0.14702902639819793,-2.8622793580046806,0.049913516104432766,1.127519692905366,0.2927575716135715,69.88463216185382,-5.9224998238960325e-08,0.02812081202864647,False,259.0
IYE,VDE,equity,sector,energy,same_subgroup,2512,0.9977198079168446,True,2512,-2.8047355947205577,0.16418256795679415,-2.803967632318762,0.05770925127569482,0.9337740542710471,-0.6505485030104818,60.48306057166638,1.8602722917648862e-08,0.010499171912670135,False,264.0
RDVY,SPHQ,equity,factor,quality__dividend,related_subgroup,2512,0.9041970319817924,True,2512,-3.496016644373394,0.0327501413965518,-3.4954253038504466,0.008105362168869415,0.9729822601151659,0.03008943364284189,82.62313721069111,-4.6316984025907004e-08,0.04603946954011917,False,272.0
AGG,BNDX,fixed_income,bonds,broad_bond,same_subgroup,2512,0.7656103710247897,True,2512,-2.7465433970429323,0.1832868854395705,-2.7461479800688635,0.06638737669602271,1.0305264299991155,0.5938919532378613,73.1600172957979,-2.8093909421045282e-08,0.016077445819973946,False,272.0
DGRO,FVD,equity,factor,same_group_corr,same_group_corr,2512,0.9482510135953306,True,2512,-3.0707399401850073,0.09433216330373839,-3.069287007516006,0.028911167811912733,1.4398957530558234,-1.316520274655482,76.95660247250012,4.2710333048034954e-08,0.03824104741215706,False,294.0
REET,RWR,equity,sector,real_estate,same_subgroup,2512,0.971220459725881,True,2512,-2.7948624373756505,0.16732481609502142,-2.7942150128507297,0.059104875601014684,0.8178055769827908,-0.5378509678613312,94.09078532277523,-3.75850959244417e-08,0.023640301078557968,False,307.0
MDY,SCHB,equity,us_equity,same_group_corr,same_group_corr,2512,0.9235078184950156,True,2512,-3.2066551160553205,0.06882188125597193,-3.205917590698341,0.01964469091599529,0.73103613789073,4.060390031033029,76.60565787245788,6.567900356913015e-08,0.04750954732298851,False,310.0
DGRO,RDVY,equity,factor,same_group_corr,same_group_corr,2512,0.9387616400228967,True,2512,-3.030268927225452,0.10318470548658448,-3.0296548678394286,0.03221629041084639,0.8786734276624693,0.5121917122104458,94.3321315184037,-8.295295828020244e-08,0.03328455612063408,False,313.0
SPLV,USMV,equity,factor,minimum_volatility,same_subgroup,2512,0.9408261995436705,True,2512,-2.7110963314822545,0.19561317576899317,-2.7079319128120565,0.07267573039348801,0.8401263378274155,0.47385560902994683,78.07950896513778,6.833653287685593e-08,0.02581896260380745,False,313.0
IVE,SPHQ,equity,factor,same_group_corr,same_group_corr,2512,0.9019323999784955,True,2512,-3.277230668214954,0.05793353640158107,-3.2764468824343496,0.01596469212666548,0.7934094584679452,1.9059203476754103,102.15046759528245,-1.8868476558964176e-07,0.03968428075313568,False,314.0
IJH,IWV,equity,us_equity,same_group_corr,same_group_corr,2512,0.92275536071772,True,2512,-3.1718821336607292,0.0747572569370606,-3.1711499792916475,0.021716552014537614,0.7564778601515556,-0.2697789729761997,79.3343113161702,1.410390098044445e-07,0.04699740558862686,False,323.0
IJH,SCHB,equity,us_equity,same_group_corr,same_group_corr,2512,0.9225800611484218,True,2512,-3.169880237616331,0.07511090977699117,-3.1691455440210206,0.02184157481836337,0.7486340578463424,1.7901076112668504,78.39363008396758,2.4866906755960372e-08,0.0472760908305645,False,323.0
IWV,JHMM,equity,us_equity,same_group_corr,same_group_corr,2512,0.9491810390628906,True,2512,-3.172082663968144,0.07472190407319274,-3.1711583561867105,0.021716030826547012,1.2426989748846573,0.6941055052024634,85.55766961416965,-3.2307994501934445e-07,0.043805744498968124,False,324.0
FDVV,HDV,equity,factor,dividend,same_subgroup,2512,0.8823706425187603,True,2512,-3.114779263631535,0.08537282670169682,-3.111169980222956,0.025737527606781805,1.428208764907997,-0.5753923071611533,71.04100314171626,1.5280808440820692e-07,0.04874679818749428,False,325.0
IWV,VO,equity,us_equity,same_group_corr,same_group_corr,2512,0.9629643766620235,True,2512,-3.1456260536612333,0.07950131741775879,-3.1446355052287083,0.023421510600803493,1.2474825743476559,0.556874856223823,93.87636280044245,2.4088629402285733e-07,0.03893581032752991,False,327.0
CMF,ITM,fixed_income,municipal,national_muni,same_subgroup,2512,0.6478766278237256,True,2512,-2.6479443805627683,0.21885675204181898,-2.646857617559338,0.08369420470150207,0.8659099531406591,0.7114038234206461,5.713037774771852,4.698136635283845e-08,0.00625003082677722,False,331.0
FVD,RDVY,equity,factor,dividend,same_subgroup,2512,0.863904873141212,True,2512,-2.775786436763874,0.17351061997091455,-2.7739355526850376,0.062094421418716066,0.6025093690423549,1.2982302851100398,72.60162952029903,-3.9293507114734894e-08,0.034715887159109116,False,335.0
SCHB,VO,equity,us_equity,same_group_corr,same_group_corr,2512,0.9629747788248931,True,2512,-3.117328244768897,0.08487521528493708,-3.1163343332240965,0.02536775386022067,1.2602126827287221,-2.1875075337131626,92.19427413473056,1.8944406576792971e-07,0.03971919044852257,False,336.0
IWR,SCHM,equity,us_equity,mid_blend,same_subgroup,2512,0.986769423243828,True,2512,-2.695343064775452,0.20125804269364678,-2.694676184784645,0.07496406109371782,1.0838563134007306,0.8623816335549819,90.83945603010804,-1.5717402845893957e-07,0.022711267694830894,False,336.0
CMF,HYD,fixed_income,municipal,national_muni,same_subgroup,2512,0.5156665333178966,True,2512,-2.475670893575381,0.2899030204610346,-2.474921242395379,0.12169609888364469,0.5259266716691511,1.9475086822755507,41.33601613190485,4.7455927187911584e-08,0.02127286046743393,False,339.0
IQLT,QUAL,equity,factor,quality,same_subgroup,2512,0.8314292748392986,True,2512,-3.0762654585603104,0.09317003782330546,-3.0751994158736022,0.028443818673264846,0.6478365660874359,0.3511490023392323,81.03247807904397,-7.896666431861377e-08,0.04524959623813629,False,340.0
EFA,EPP,cross_asset,single_country__international_equity,japan__developed_ex_us,country_region,2512,0.9000845013718118,True,2512,-3.0543578155924944,0.09784289657670919,-3.053845496450414,0.030162788848786436,1.299546292467419,-0.5822368307335637,65.3230713563235,1.5945191478294873e-07,0.052175119519233704,False,343.0
PTF,QTEC,equity,sector,technology,same_subgroup,2512,0.8502827251445718,True,2512,-3.641735662901795,0.021733762151391084,-3.639682521259762,0.005046161282750729,1.2181232714723522,-2.240568571003954,60.330356749262045,-1.4958108351947885e-07,0.07880283892154694,False,344.0
IQLT,SPHQ,equity,factor,quality,same_subgroup,2512,0.8261541698556704,True,2512,-3.1014609464743534,0.0880097568453101,-3.1003347171780558,0.026528427828551058,0.6223587613114676,1.0886808713426364,83.44678020573166,9.03560888332322e-08,0.04690373316407204,False,352.0
RSPT,SOXX,cross_asset,sector__industry,technology__semiconductors,sector_industry,2512,0.9155973776352402,True,2512,-2.9832133027196988,0.11424979503151,-2.984958864023535,0.03632312887718138,0.663328251652037,0.010884061850449989,76.6954711972113,1.0677583617280106e-07,0.046601686626672745,False,355.0
HYG,JNK,fixed_income,credit,high_yield,same_subgroup,2512,0.9931275684451224,True,2512,-2.669399478522872,0.21077692555937233,-2.6687769526545404,0.07959880077712717,0.9985075674660528,-0.17662961762329488,54.961254308417956,-2.5436376560605822e-08,0.0038026028778403997,False,355.0
HYMB,ITM,fixed_income,municipal,national_muni,same_subgroup,2512,0.5214441867748986,True,2512,-2.4185424670989746,0.31612385495903206,-2.4176050715740667,0.13682903349845382,1.1624694060527432,-1.2551815455106379,17.587212813893043,7.934630730233039e-08,0.02274549938738346,False,355.0
JHMM,VO,equity,us_equity,mid_blend,same_subgroup,2512,0.9860781655972363,True,2512,-2.5977128037120303,0.23775282485643007,-2.5973266318671135,0.09355105806285974,1.000942941266741,-0.09924653303141184,82.45774823650709,-3.03717939686976e-08,0.016093386337161064,False,358.0
MORT,VNQI,equity,sector,real_estate,same_subgroup,2512,0.6015801855392162,True,2512,-4.0759254462269885,0.0055801099252867055,-4.075001886726343,0.0010648899151014316,1.0727876461206869,-1.7789256594601355,62.42041516782462,1.0630127889044161e-08,0.09743095934391022,False,369.0
SCHB,SCHM,equity,us_equity,same_group_corr,same_group_corr,2512,0.9400218631539489,True,2512,-3.2923153640061074,0.05579787561900941,-3.291686476931966,0.015254203783457553,1.3743131812899918,-1.493146433980466,83.35227553528136,-1.791935773098885e-07,0.06208747625350952,False,370.0
SCHH,USRT,equity,sector,real_estate,same_subgroup,2512,0.9900946776322848,True,2512,-2.84538298910228,0.15167114800672765,-2.8451703988376478,0.052105550072491916,0.6801817011348181,0.3087865315699414,91.37870979253066,-2.6575319722610402e-08,0.03648613393306732,False,370.0
IYF,XLF,equity,sector,financials,same_subgroup,2512,0.9800547715663561,True,2512,-2.7448553426385423,0.18386206748290657,-2.7454708653015776,0.0664948787277738,1.023104166142855,0.7413736446614898,104.00476704418759,-2.3158492012953502e-08,0.027136676013469696,False,370.0
IWV,SCHM,equity,us_equity,same_group_corr,same_group_corr,2512,0.9393221488355497,True,2512,-3.2901739367447562,0.056097090709230676,-3.28954443562532,0.015352356664954018,1.360433145153361,1.2442137731958507,84.49822302040808,8.428173003949269e-08,0.06121216341853142,False,374.0
SCHM,VO,equity,us_equity,mid_blend,same_subgroup,2512,0.9758109380168025,True,2512,-2.644849680036194,0.2200376178204151,-2.643840954593546,0.08427045617639695,0.9048400258994032,-0.4585455576661648,97.1981391126085,-9.339326823010197e-08,0.027698125690221786,False,401.0
AIRR,VIS,equity,sector,industrials,same_subgroup,2512,0.8948255366480331,True,2512,-3.2401374278545734,0.0634680353064578,-3.240666293066382,0.017748172108365035,1.4950154135777884,-3.9667365330367943,82.20911891586849,1.8299004977961886e-07,0.07001963257789612,False,404.0
GSIE,IAU,commodity,metals,gold,same_subgroup,2512,0.24788498501234157,True,2512,-3.405137540773087,0.04178304309780701,-3.405196022428677,0.010783009781664353,0.5648870803891008,1.2876749139088641,78.50263211254138,-8.845784549293967e-08,0.08207105100154877,False,407.0
CMF,FCOM,fixed_income,municipal,national_muni,same_subgroup,2512,0.15308216236198102,True,2512,-2.565123468551397,0.2511267147069032,-2.564033124405036,0.10066104257065167,0.15229070335950667,3.390681404075326,86.12653433245973,-9.548132595682546e-08,0.02723725140094757,False,410.0
FVD,QUAL,equity,factor,quality__dividend,related_subgroup,2512,0.837953467168797,True,2512,-2.9084763987206244,0.1335941105195801,-2.9078934337023616,0.044437768155536544,0.608936714755568,0.6277354291003734,97.24247351888773,-4.93541651991336e-09,0.0454145148396492,False,416.0
IBB,PTF,equity,sector,technology,same_subgroup,2512,0.5673118651078218,True,2512,-3.284554554853787,0.05688848639512458,-3.2837066966115387,0.015622681545507461,0.28787749329425016,3.795486697426515,73.22198130891678,-1.51858969843488e-08,0.08437591791152954,False,417.0
FVD,SPHQ,equity,factor,quality__dividend,related_subgroup,2512,0.8220789834661402,True,2512,-2.879073287270235,0.1418166167616925,-2.879225828891588,0.047817632002666914,0.5856012014300638,1.3187026663650148,88.45227500847702,-6.79568898931393e-08,0.04568929970264435,False,417.0
DGRW,XMHQ,equity,factor,growth__quality,related_subgroup,2512,0.8385252840791498,True,2512,-2.8244638979753405,0.15802482873290757,-2.8243923145046574,0.05487308829973713,0.977091231206419,-0.09086976422316351,77.88522253112926,-5.960464477539063e-08,0.05344767868518829,False,434.0
QUAL,RDVY,equity,factor,quality__dividend,related_subgroup,2512,0.9097928524677626,True,2512,-2.9336809493729534,0.12682301087677822,-2.933090418601798,0.041633134777075316,0.9737058057237633,1.1585480080351935,104.04119080641634,4.7455927187911584e-08,0.04719170182943344,False,436.0
DGRO,SPHQ,equity,factor,growth__quality,related_subgroup,2512,0.9223975316588903,True,2512,-2.786113736374177,0.17014300530901116,-2.791552708201003,0.05949057150539525,0.8598728871618739,0.5202515902597611,107.34760818192778,1.1275528066789775e-07,0.03806617110967636,False,440.0
GDX,GLD,commodity,metals,gold,same_subgroup,2512,0.7745179704699695,True,2512,-3.2105228322119674,0.06818559697319726,-3.2096668802387143,0.019431896943088018,1.1245597602001616,-2.391872498413763,60.07888211136151,-8.655960925807449e-08,0.10709349811077118,False,441.0
SIVR,SLV,commodity,metals,silver,same_subgroup,2512,0.9988163232655862,True,2512,-2.393765684177423,0.3278133685626314,-2.4006333489936384,0.14155773040462988,1.011112590652983,0.006045201590456628,14.43572940773613,1.4293725314473704e-07,0.0034003164619207382,False,452.0
CEF,GSIE,commodity,metals,gold,same_subgroup,2512,0.30334479670777476,True,2512,-3.464342676143385,0.03568996465247994,-3.464616499052402,0.008943699524498751,1.5608217673947902,-2.2552382340482824,72.16592297699863,4.5557690953046404e-08,0.13541309535503387,False,453.0
GDX,IAU,commodity,metals,gold,same_subgroup,2512,0.7743897174188912,True,2512,-3.1888290288313788,0.07181590842520692,-3.1879858366316447,0.020690723771248035,1.1120713246613498,-0.5567422481451256,60.92638070926992,1.5337755598920921e-07,0.10837403684854507,False,453.0
IJJ,RDVY,equity,factor,value__dividend,related_subgroup,2512,0.9334191961970654,True,2512,-2.9051689411883843,0.1345015734390626,-2.904919025855654,0.044778964613721085,0.7218682571638662,1.8306481383003614,100.10196207602928,-1.1617211015391149e-07,0.051675330847501755,False,453.0
IWV,MDY,equity,us_equity,same_group_corr,same_group_corr,2512,0.9231653617520367,True,2512,-3.021071195650274,0.10528144961787489,-3.020222990631193,0.03304850276085793,1.3154155877845626,-2.5435454593536164,84.55384258259018,-1.5945191478294873e-07,0.06303095072507858,False,454.0
IBB,QTEC,equity,sector,technology,same_subgroup,2512,0.6373078958896295,True,2512,-3.2198637278959876,0.06666827528316825,-3.21913409749202,0.01890349619490636,0.35191989587216277,3.1444711029945775,79.67558711729458,-3.189038366713248e-08,0.08626890182495117,False,458.0
FXU,UTES,equity,sector,utilities,same_subgroup,2512,0.8297280956141695,True,2512,-2.4151887630117157,0.31769536362741846,-2.410482145804722,0.13879973076174595,0.7217134156285241,0.6612922288759133,46.13215874148574,-1.1731105331591607e-07,0.036803826689720154,False,459.0
PSI,SOXX,equity,industry,semiconductors,same_subgroup,2512,0.9748810665068333,True,2512,-2.8219143053066875,0.15881156081765524,-2.820578151975671,0.05539391578190469,0.9231462002061351,-0.8961102960717708,96.72560764683831,5.7136936959523155e-08,0.04795701056718826,False,460.0
IJR,SCHM,equity,us_equity,same_group_corr,same_group_corr,2512,0.94405715949562,True,2512,-2.707554351014355,0.19687344722111944,-2.707004159693457,0.07283406602823936,0.9387210845943643,1.6155388415586271,92.89166575209178,7.820737124575317e-08,0.04061788320541382,False,460.0
IWV,SPMD,equity,us_equity,same_group_corr,same_group_corr,2512,0.9177778635993187,True,2512,-3.0049522767248384,0.10903303315746832,-3.004124511033055,0.03451101400649851,1.2885513232703323,0.6531200542180269,87.03953722590983,-1.632483836999654e-08,0.06266099214553833,False,462.0
SCHB,SPMD,equity,us_equity,same_group_corr,same_group_corr,2512,0.9180022264048289,True,2512,-3.0047216830370687,0.10908741880499973,-3.0038861866089395,0.03453306970461589,1.3016275119109306,-2.090013670484746,86.34059454496335,5.8465701613386045e-08,0.06366381794214249,False,468.0
ARKQ,IBB,equity,sector,technology,same_subgroup,2512,0.6408126122327742,True,2512,-3.7428610866208016,0.016125710869477082,-3.7421067345552617,0.003558392919032486,2.43357814109841,-7.836859429620009,62.11786198586577,-7.532204904237005e-07,0.1842890828847885,False,471.0
AGG,BOND,fixed_income,bonds,broad_bond,same_subgroup,2512,0.900765717971052,True,2512,-2.3460085184561543,0.3508335398815983,-2.3460180634569983,0.15755527868738928,0.8877497276924666,0.5951229340805781,62.94283343165657,1.0440304265557643e-07,0.010246660560369492,False,472.0
IYF,VFH,equity,sector,financials,same_subgroup,2512,0.9841924927871463,True,2512,-2.677391358991245,0.20781523238194538,-2.6773106221366936,0.07804748705827766,1.0362301630809934,-0.22956812150240502,129.65397519747088,-2.6119741391994467e-07,0.029119612649083138,False,476.0
RWR,USRT,equity,sector,real_estate,same_subgroup,2512,0.9937398870006585,True,2512,-2.513653130434437,0.27308100962367376,-2.5138059435144964,0.11215122418426787,0.8469650759664127,1.151320833595733,114.03132497909277,-9.491185437582317e-08,0.024970944970846176,False,479.0
REET,USRT,equity,sector,real_estate,same_subgroup,2512,0.9712854786286296,True,2512,-2.806719962620179,0.1635558996620473,-2.8063274541406416,0.0573756052008831,0.6853198016649396,0.43164872653033726,132.97772919030018,7.137371227372569e-08,0.03659166768193245,False,480.0
IJR,JHMM,equity,us_equity,same_group_corr,same_group_corr,2512,0.9352441228872009,True,2512,-2.7845620835140816,0.1706461528944455,-2.783923061453482,0.06060719462298731,0.8463702275529195,1.277649418727373,98.06629293114541,4.365945471818122e-08,0.04976964369416237,False,485.0
QUAL,XMHQ,equity,factor,quality,same_subgroup,2512,0.8495979689208532,True,2512,-2.6875396342191338,0.20409212110464392,-2.6867760452136604,0.07635467821248917,1.0035186889813268,0.5655013499746229,80.52982189129057,9.03560888332322e-08,0.0518515445291996,False,487.0
SMH,TDIV,cross_asset,sector__industry,technology__semiconductors,sector_industry,2512,0.890658423955527,True,2512,-2.9072483056792953,0.13393054626419193,-2.9058972193354258,0.0446665162623168,1.7880668640753654,-2.2254314390369156,74.81944446182294,3.7964742460872e-09,0.07734741270542145,False,489.0
IJR,MDY,equity,us_equity,same_group_corr,same_group_corr,2512,0.9633367888199388,True,2512,-2.7329638268332648,0.18794746138061763,-2.7323796990021503,0.06860080018419755,0.909369077915511,-1.008352136869723,116.58397334144833,2.991621670389577e-07,0.038888875395059586,False,498.0
DGRW,RDVY,equity,factor,same_group_corr,same_group_corr,2512,0.9185947922669719,True,2512,-2.7708211498432433,0.17514552027096242,-2.7701992620127136,0.06265829187959152,0.9494026663336346,0.48167028992421734,109.88654199920619,-1.7539710484015814e-07,0.04523080959916115,False,499.0
IBB,RSPT,equity,sector,technology,same_subgroup,2512,0.6527892089209676,True,2512,-3.1427361275627024,0.08003759471376226,-3.142039659318318,0.023594486407109407,0.3504949196730225,3.7277202250706267,84.5218327351236,-3.948333215930688e-08,0.09055784344673157,False,503.0
IJR,SPMD,equity,us_equity,same_group_corr,same_group_corr,2512,0.961969645134318,True,2512,-2.651916144754087,0.21734690336456353,-2.651337933446711,0.08284402866966112,0.8908538865852205,1.2013505277803596,106.43906238289881,-1.374323659319998e-07,0.03849470987915993,False,504.0
RSPT,SMH,cross_asset,sector__industry,technology__semiconductors,sector_industry,2512,0.9120754432286412,True,2512,-3.0596872538947766,0.0966900245747066,-3.062204150718548,0.029479656847853655,0.5880820944576113,0.40953934626602573,111.22723306353984,9.794903377269293e-08,0.06317023932933807,False,505.0
REET,XLRE,equity,sector,real_estate,same_subgroup,2512,0.9343012228860428,True,2512,-3.194529955400374,0.0708473468060965,-3.1928573323776166,0.020401865461505977,0.5816793475386233,1.0295859941218177,138.99065528349993,5.0872753121211645e-08,0.05622284486889839,False,507.0
DGRO,IQLT,equity,factor,growth__quality,related_subgroup,2512,0.8103960321806036,True,2512,-2.927223646989014,0.1285335231619235,-2.9267193973517287,0.04232795558805427,1.3364060071349972,-0.8299258135091883,91.78176596009513,1.5641474249150633e-07,0.06929758936166763,False,507.0
IJJ,IVE,equity,factor,value,same_subgroup,2512,0.9232392836978268,True,2512,-2.777859413776584,0.17283109082764087,-2.7771295865744396,0.0616156355139486,0.8834255519052974,0.17401363618681387,100.33907978156856,1.1009775136017197e-07,0.05344434827566147,False,511.0
BIV,BNDX,fixed_income,bonds,broad_bond,same_subgroup,2512,0.765739432112018,True,2512,-2.3789660772234766,0.3348807644585333,-2.378839101500344,0.14779819807201638,1.2053481300871471,-0.3417326971861385,112.54305835187186,-2.1639903025061358e-07,0.020772231742739677,False,515.0
FDVV,IJJ,equity,factor,value__dividend,related_subgroup,2512,0.9058744213218968,True,2512,-2.7879169794193905,0.16955953217184072,-2.786922038058785,0.06016628133511978,1.2575553067598828,-2.1863765146630776,82.10031987911026,-2.0842642811658152e-07,0.06798800826072693,False,516.0
MORT,XLRE,equity,sector,real_estate,same_subgroup,2512,0.6246500510641578,True,2512,-3.6996432352406172,0.018344760787930688,-3.698988252209543,0.004127407804428973,0.0966509927843815,1.8687702384903355,97.95534472830258,-1.2148717587479041e-08,0.147336944937706,False,522.0
IWR,VO,equity,us_equity,mid_blend,same_subgroup,2512,0.9942370436262322,True,2512,-2.2920175669832257,0.3775426429961416,-2.2905233595675836,0.1750425952226053,0.9882539608009071,0.3363826749557468,73.99708236449067,2.4487258443173232e-08,0.009633359499275684,False,528.0
GLD,GSIE,commodity,metals,gold,same_subgroup,2512,0.24693310356287862,True,2512,-3.2257971333366964,0.0657185785790954,-3.225711144139623,0.018543827977255633,1.526627931382901,0.12032621483032102,85.7991828282112,2.885320498080546e-07,0.13471770286560059,False,532.0
PTF,RSPT,equity,sector,technology,same_subgroup,2512,0.8319381605739727,True,2512,-2.694670652189921,0.2015012653381975,-2.684275883015647,0.07679897540055522,1.231232728190456,-0.27877836530816946,58.72722767714454,-6.529935347998617e-08,0.07658647745847702,False,532.0
DBC,PDBC,commodity,broad_commodities,broad,same_subgroup,2512,0.9889402046567061,True,2512,-2.2180998802168492,0.41505034937079877,-2.2181986998011896,0.19970680327744783,1.0236153265924224,0.44529362701249076,22.840071099060268,-1.1465352400819029e-07,0.0070032281801104546,False,540.0
CEF,SIVR,commodity,metals,gold__silver,related_subgroup,2512,0.9161306415148822,True,2512,-2.9239998063555968,0.129393732878475,-2.9243032221367535,0.04259397747175456,0.8925984551765631,0.12333338517249448,105.19077136077559,-5.1632049746785924e-08,0.07290910184383392,False,545.0
DGRW,SPHQ,equity,factor,growth__quality,related_subgroup,2512,0.9508239678118702,True,2512,-2.6357393110334844,0.22353638658219505,-2.637627653841793,0.08546705583480801,0.9335691453202855,0.4737074339938925,133.9047623309014,3.8344388997302303e-08,0.034173592925071716,False,545.0
IJR,IWR,equity,us_equity,same_group_corr,same_group_corr,2512,0.9228805420508971,True,2512,-2.675924623469131,0.2083568283489215,-2.6754297398353835,0.07838735166071517,0.8555258984342315,0.9123741681131818,100.39110694181383,9.301361814095799e-08,0.053386252373456955,False,547.0
MORT,VNQ,equity,sector,real_estate,same_subgroup,2512,0.6733536231686845,True,2512,-3.512800315329752,0.03127741399661155,-3.5120724826005834,0.007682406527837446,0.21909325053373907,1.2646634372212233,106.0968931036579,-9.11153819060928e-09,0.1438247114419937,False,550.0
MORT,USRT,equity,sector,real_estate,same_subgroup,2512,0.6777020404814392,True,2512,-3.487585677759076,0.0335118726835535,-3.486798000122324,0.008332693802278347,0.21800250762728224,1.3726155199365984,105.7978538743921,-7.896666431861377e-08,0.14288529753684998,False,550.0
BND,BOND,fixed_income,bonds,broad_bond,same_subgroup,2512,0.9119492883503537,True,2512,-2.208756597713287,0.41985261184285055,-2.207854985968319,0.20340691263786637,0.9051500377355879,0.2191856430064263,67.6933729687542,-1.3325625047855283e-07,0.010225510224699974,False,559.0
NOBL,SPLV,equity,factor,minimum_volatility__dividend,related_subgroup,2512,0.8985938489452,True,2512,-2.5880040302253273,0.24169321316448283,-2.5874429257183698,0.09562043171637585,1.1987840690374325,-1.1484145936248424,109.58605950205774,-1.5375719897292583e-07,0.04514118283987045,False,560.0
DGRO,QUAL,equity,factor,growth__quality,related_subgroup,2512,0.9296968226129652,True,2512,-2.550055590123699,0.2574502044650141,-2.5501933151346985,0.10373430331919853,0.894117478661961,-0.4942406948374556,119.5335261086641,3.07514405051279e-08,0.03741923347115517,False,561.0
MORT,RWR,equity,sector,real_estate,same_subgroup,2512,0.6780902743233138,True,2512,-3.311619343207503,0.05315889008219916,-3.310546323027271,0.014413585138464888,0.36263155072443576,0.6154557937386311,111.8608588586976,-1.0326409949357185e-07,0.136573925614357,False,566.0
FVD,XMHQ,equity,factor,quality__dividend,related_subgroup,2512,0.8014338447244647,True,2512,-2.672072471239193,0.20978343937245225,-2.6722284799448115,0.07896847107746946,0.6127345565615681,0.96524896296709,108.74453183787938,1.7843428068431422e-08,0.05272752419114113,False,567.0
FDVV,RDVY,equity,factor,dividend,same_subgroup,2512,0.9257194111985381,True,2512,-2.664345601973815,0.21266330260363286,-2.6664783732183084,0.08002075737987402,0.9320202479759525,0.027308004806371855,114.37166836824645,2.1260255778088322e-08,0.047921061515808105,False,568.0
CEF,SLV,commodity,metals,gold__silver,related_subgroup,2512,0.917261386290312,True,2512,-2.8940615716238,0.13758141159546833,-2.894524870649979,0.04598839506524949,0.9015189604985139,0.13181786876132318,108.3058763256231,1.1085704443303257e-07,0.07507903128862381,False,572.0
IWR,JHMM,equity,us_equity,mid_blend,same_subgroup,2512,0.9925168779548051,True,2512,-2.2699760211571807,0.3886262241404979,-2.2693380236447713,0.18204780306851048,0.9856183409923482,0.4407669447044862,90.9740890095494,4.157139343874405e-08,0.011910444125533104,False,576.0
EEMV,EWT,cross_asset,single_country__international_equity,taiwan__emerging_markets,country_region,2512,0.8253731752123913,True,2512,-2.5594106386967543,0.25351392148035523,-2.5587083890471214,0.10183518692596749,0.30035947305788024,2.8730119699955248,101.33069145116056,-1.473031971954697e-07,0.05031289532780647,False,583.0
IJR,VO,equity,us_equity,same_group_corr,same_group_corr,2512,0.905111649091074,True,2512,-2.660984109147582,0.21392376024188575,-2.6604210013913843,0.08114111586420059,0.8422240810527657,1.212673906764282,101.18578314893507,7.972595739147437e-08,0.05837687849998474,False,587.0
